id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
04021173,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85706,520,2418537,0,32.1413278,-110.9855152,42669,33686,34282,643.143785326301
04021183,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85715,520,2292434,0,32.2569005,-110.8325423,65342,52748,52286,1172.74141497433
04021193,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85748,520,2584014,0,32.2135906,-110.7812274,83575,73008,51092,720.288758159596
04021203,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85710,520,3745088,0,32.2840302,-110.781441,111983,96439,68589,199.980645181157
04021213,04,Arizona,AZ,Apache County,Vail,Chinle,Track,Track,85641,520,1057208,0,32.0974037,-110.7770346,85403,74637,49021,414.502843141776
04021223,04,Arizona,AZ,Apache County,Corona,Chinle,Track,Track,85641,520,778835299,0,31.8894564,-110.6151633,71769,61033,47264,1095.74597891853
0402123,04,Arizona,AZ,Apache County,Sun City,Chinle,Track,Track,85373,623,3907853,0,33.6751574,-112.3386479,52042,44224,35620,1199.1653013328
04021233,04,Arizona,AZ,Apache County,Green Valley,Chinle,Track,Track,85622,520,135232009,0,31.7740178,-110.9544319,81394,74925,52594,167.291358945439
04021243,04,Arizona,AZ,Apache County,Green Valley,Chinle,Track,Track,85614,520,3743826,0,31.8736368,-110.9930679,42482,32855,38024,1371.99813267061
04021253,04,Arizona,AZ,Apache County,Sahuarita,Chinle,Track,Track,85629,520,8579759,0,31.9837468,-110.9797993,85037,74059,48336,1344.17621837172
04021263,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85745,520,2769008,0,32.2430537,-111.0296803,78314,73148,45564,628.432234946971
04021273,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85743,520,4848790,113798,32.3480444,-111.087263,69154,68188,34745,503.804830543003
04021283,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85705,520,1844452,0,32.2866043,-110.9671486,31177,19089,38325,1214.73994693978
04021293,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85704,520,3464391,0,32.3035958,-110.9870329,61881,56317,42184,811.587464239784
040213,04,Arizona,AZ,Apache County,St Johns,Chinle,Track,Track,85936,928,5159164618,5391714,34.6970843,-109.5067714,47256,37626,37955,1306.585071807
04021303,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85704,520,2416112,0,32.3301897,-111.0208646,88549,69164,62912,253.454323538732
04021313,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85755,520,22256526,0,32.4623892,-110.9936469,117775,108682,69734,621.252160559585
04021323,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85718,520,9371008,0,32.2915746,-110.9081823,103565,78185,85555,706.763828896281
0402133,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85387,623,2180184,0,33.6762281,-112.4163657,77691,63984,54414,424.781780764429
04021333,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85750,520,6827714,0,32.2898394,-110.8482194,102169,78342,76414,515.038226717073
04021343,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85701,520,288736407,0,32.055257,-111.0853003,38145,34199,27646,457.013653987462
04021353,04,Arizona,AZ,Apache County,Florence,Chinle,Track,Track,85132,480,5434188,0,33.1544205,-111.5390565,61313,54360,36434,787.897100390184
04021363,04,Arizona,AZ,Apache County,Apache Junction,Chinle,Track,Track,85220,480,2515241,0,33.4113667,-111.5637657,38860,32748,32374,1356.74330160925
04021373,04,Arizona,AZ,Apache County,Oracle,Chinle,Track,Track,85623,520,93778024,695,32.5506259,-110.8592663,80766,72414,52480,1106.66926093897
04021383,04,Arizona,AZ,Apache County,Casa Grande,Chinle,Track,Track,85222,520,25889147,0,32.9309254,-111.7740229,55664,48531,40420,1653.59299218909
04021393,04,Arizona,AZ,Apache County,Casa Grande,Chinle,Track,Track,85222,520,20853917,0,32.8645508,-111.6698953,70255,60392,43918,583.509976537811
04021403,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,5303999,32323,33.0553653,-112.0192483,79505,68778,48156,1126.10448617306
04021413,04,Arizona,AZ,Apache County,Picacho,Chinle,Track,Track,85241,520,834066473,326576,32.593809,-111.5851591,54716,46878,35697,1061.794303323
04021423,04,Arizona,AZ,Apache County,Nogales,Chinle,Track,Track,85621,520,576543866,1540696,31.4430891,-110.8696338,59894,51629,43441,1889.11766343909
0402143,04,Arizona,AZ,Apache County,Buckeye,Chinle,Track,Track,85322,623,661453568,125164,33.5484373,-112.6462541,84867,73437,56036,943.675861399435
04021433,04,Arizona,AZ,Apache County,Prescott,Chinle,Track,Track,86305,928,44019887,1131532,34.6268166,-112.4437036,65618,44963,61616,1477.81774726738
04021443,04,Arizona,AZ,Apache County,Prescott Valley,Chinle,Track,Track,86312,928,17186621,0,34.5863785,-112.2822925,42560,35026,31515,1327.62953032203
04021453,04,Arizona,AZ,Apache County,Bagdad,Chinle,Track,Track,86321,928,1358885864,57427,34.5733844,-113.1438803,86089,76057,49278,329.610437990365
04021463,04,Arizona,AZ,Apache County,Sedona,Chinle,Track,Track,86351,928,32415088,0,34.7817127,-111.732393,75600,64754,55414,716.135403993061
04021473,04,Arizona,AZ,Apache County,Yuma,Chinle,Track,Track,85364,928,1604891,15347,32.7188039,-114.6285925,36499,27053,32020,917.699142163189
04021483,04,Arizona,AZ,Apache County,Yuma,Chinle,Track,Track,85364,928,2315470,7692,32.6921404,-114.6324654,55147,40948,45748,1282.88408373541
04021493,04,Arizona,AZ,Apache County,Yuma,Chinle,Track,Track,85366,928,2193247,11598,32.67363,-114.6112962,50898,38166,43455,1547.69096451571
04021503,04,Arizona,AZ,Apache County,Yuma,Chinle,Track,Track,85364,928,20842462,0,32.654422,-114.5197785,64052,51614,49438,1556.65656483521
04021513,04,Arizona,AZ,Apache County,San Luis,Chinle,Track,Track,85349,928,2898375,0,32.4924714,-114.7770437,39969,28252,30676,927.239371829426
04021523,04,Arizona,AZ,Apache County,Dateland,Chinle,Track,Track,85333,928,1854978380,139619,32.242892,-113.5327972,0,0,0,0
0402153,04,Arizona,AZ,Apache County,El Mirage,Chinle,Track,Track,85335,623,3955451,93784,33.6196477,-112.3144574,61099,53380,39726,416.148061929902
04021533,04,Arizona,AZ,Apache County,Fort Defiance,Chinle,Track,Track,86504,928,792172786,627645,35.9506832,-109.1461416,32392,19821,37773,209.116046058696
04021543,04,Arizona,AZ,Apache County,Chinle,Chinle,Track,Track,86503,928,502006328,266179,36.1534278,-109.6853411,46921,42521,40835,344.674171466041
04021553,04,Arizona,AZ,Apache County,Ganado,Chinle,Track,Track,86505,928,1493024595,1594278,35.6217526,-109.3752943,26791,15983,27873,123.090678380208
04021563,04,Arizona,AZ,Apache County,Ft. Defiance,Chinle,Track,Track,86504,928,109583676,39384,35.706181,-109.1164586,47873,51174,35759,255.211586697956
04021573,04,Arizona,AZ,Apache County,Eagar,Chinle,Track,Track,85925,928,1378293059,6392534,34.3155138,-109.2663052,53868,41484,47517,279.788071698856
04021583,04,Arizona,AZ,Apache County,Bowie,Chinle,Track,Track,85605,520,3425801451,1088239,32.1897342,-109.3988452,44590,34075,38616,260.887675015012
04021593,04,Arizona,AZ,Apache County,Benson,Chinle,Track,Track,85602,520,18668674,9482,31.9582989,-110.3045946,48145,43357,27442,364.257901208095
04021603,04,Arizona,AZ,Apache County,Pomerene,Chinle,Track,Track,85627,520,1670157893,848039,32.200019,-110.2836792,54157,44767,48425,304.282234601902
04021613,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85712,520,33689602,1206,31.3644435,-109.4911125,23169,16703,21503,238.315422081471
04021623,04,Arizona,AZ,Apache County,Douglas,Chinle,Track,Track,85607,520,1901876,0,31.3389448,-109.5503177,32972,27002,23007,150.228810293702
0402163,04,Arizona,AZ,Apache County,Litchfield Park,Chinle,Track,Track,85340,623,3850676,11138,33.4834524,-112.3250332,74173,57086,57721,1190.31539915808
04021633,04,Arizona,AZ,Apache County,Hereford,Chinle,Track,Track,85615,520,329303180,2659035,31.4646753,-110.0397849,49029,36335,41353,256.49284928142
04021643,04,Arizona,AZ,Apache County,Ft Huachuca,Chinle,Track,Track,85670,520,136670104,33582,31.5071568,-110.3621165,0,0,0,0
04021653,04,Arizona,AZ,Apache County,Sierra Vista,Chinle,Track,Track,85635,520,3265430,0,31.5595678,-110.2836664,53945,43561,37474,516.852709476506
04021663,04,Arizona,AZ,Apache County,Sierra Vista,Chinle,Track,Track,85635,520,63721335,496677,31.5741205,-110.1933358,63928,52430,54657,642.33789452148
04021673,04,Arizona,AZ,Apache County,Sierra Vista,Chinle,Track,Track,85650,520,18660062,0,31.4788388,-110.2729133,134124,300000,71109,160.520291736851
04021683,04,Arizona,AZ,Apache County,Hereford,Chinle,Track,Track,85615,520,561289327,626172,31.3912782,-110.262153,59741,51034,53604,297.222271063393
04021693,04,Arizona,AZ,Apache County,Flagstaff,Chinle,Track,Track,86004,928,2739349,0,35.2174762,-111.6056385,92626,83296,63912,194.319447570516
04021703,04,Arizona,AZ,Apache County,Flagstaff,Chinle,Track,Track,86004,928,54478994,58029,35.1821881,-111.5554509,142894,300000,77839,234.64874066801
04021713,04,Arizona,AZ,Apache County,Page,Chinle,Track,Track,86040,928,40115836,1859,35.1557054,-111.6291383,85839,69709,72086,744.045993497785
04021723,04,Arizona,AZ,Apache County,Flagstaff,Chinle,Track,Track,86001,928,6266288,0,35.1881088,-111.6816587,29332,18557,30244,383.376355916235
0402173,04,Arizona,AZ,Apache County,Goodyear,Chinle,Track,Track,85338,623,14503084,13707,33.413794,-112.3997841,57663,50646,31240,430.851458305938
04021733,04,Arizona,AZ,Apache County,Winslow,Chinle,Track,Track,86047,928,6918879825,32132956,34.8019504,-111.1794127,74749,300000,44849,255.821420806084
04021743,04,Arizona,AZ,Apache County,Page,Chinle,Track,Track,86040,928,249869455,894405,35.2369299,-112.203011,59056,43430,50708,189.792008180659
04021753,04,Arizona,AZ,Apache County,Flagstaff,Chinle,Track,Track,86001,928,4751167817,5615321,35.5776471,-111.7624697,64934,54176,64537,169.180287427466
04021763,04,Arizona,AZ,Apache County,Kaibeto,Chinle,Track,Track,86053,928,2383458616,463130,36.5452151,-111.3261199,68234,50891,55681,267.221204216754
04021773,04,Arizona,AZ,Apache County,Tuba City,Chinle,Track,Track,86045,928,3952392592,8028372,36.1799997,-111.5543782,49567,31114,48510,284.519653932606
04021783,04,Arizona,AZ,Apache County,Pine,Chinle,Track,Track,85544,928,460049958,200020,34.3038561,-111.5611326,64766,63662,43945,190.918411855952
04021793,04,Arizona,AZ,Apache County,Payson,Chinle,Track,Track,85541,928,680561797,518188,34.0798698,-111.4300563,43664,47662,28467,171.057753324186
04021803,04,Arizona,AZ,Apache County,Miami,Chinle,Track,Track,85539,928,641266641,21511753,33.452695,-110.9371613,45393,38206,43960,144.992452744786
04021813,04,Arizona,AZ,Apache County,Globe,Chinle,Track,Track,85501,928,23708891,55954,33.4137405,-110.765075,70289,300000,36180,128.293341610652
04021823,04,Arizona,AZ,Apache County,San Carlos,Chinle,Track,Track,85550,928,2612741636,23878429,33.4885424,-110.4235097,51691,39374,58755,141.928002585701
0402183,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85379,623,2592282,0,33.6165068,-112.3678926,86779,73302,60232,951.942320960665
04021833,04,Arizona,AZ,Apache County,Thatcher,Chinle,Track,Track,85552,928,21266178,1464121,32.8638683,-109.7544601,64852,300000,53186,137.896961870273
04021843,04,Arizona,AZ,Apache County,Safford,Chinle,Track,Track,85546,928,5068385,0,32.8141246,-109.7192896,52828,43128,42504,494.373801313832
04021853,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85009,928,930847320,6790078,32.8913628,-109.5331779,68506,51503,56207,154.426520153358
04021863,04,Arizona,AZ,Apache County,Thatcher,Chinle,Track,Track,85552,928,1145307912,2933485,32.7537823,-109.1416554,33315,26187,32126,212.293048062485
04021873,04,Arizona,AZ,Apache County,Ehrenberg,Chinle,Track,Track,85334,928,1650800782,0,33.6525942,-113.9501387,38049,31113,33246,297.253616926659
04021883,04,Arizona,AZ,Apache County,Parker,Chinle,Track,Track,85344,928,993669983,9272411,33.8749524,-114.3598873,27839,21700,23814,388.416353791367
04021893,04,Arizona,AZ,Apache County,Cave Creek,Chinle,Track,Track,85327,480,26522834,15824,33.8175437,-111.9168671,76076,49697,64282,500.0477808755
04021903,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85378,623,6349981,7599,33.6577414,-112.3366887,47361,37501,33904,553.248667878551
04021913,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85374,623,3767797,0,33.6746155,-112.3659376,66648,59411,44669,534.341981656287
04021923,04,Arizona,AZ,Apache County,Morristown,Chinle,Track,Track,85342,623,455877214,124882,33.8962909,-112.5112619,67211,56588,44977,400.581753346631
0402193,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85379,623,36407150,86468,33.5589526,-112.4016176,89512,74885,59007,805.148099227
04021933,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85387,623,5574808,0,33.6878485,-112.3802373,55960,41234,45283,739.643678968471
04021943,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85388,623,3574011,0,33.66087,-112.42696,100613,300000,78864,170.191983780574
04021953,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85374,623,7763729,0,33.6527323,-112.4037293,61390,300000,36733,259.355841675821
04021963,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85374,623,2666330,6363,33.6452498,-112.3672143,51719,45707,39375,411.918633073414
04021973,04,Arizona,AZ,Apache County,Buckeye,Chinle,Track,Track,85322,623,661453568,125164,33.5484373,-112.6462541,78570,300000,44263,177.758604041471
04021983,04,Arizona,AZ,Apache County,Buckeye,Chinle,Track,Track,85326,623,12998136,0,33.4267096,-112.5645555,64123,300000,37144,291.388188644415
04021993,04,Arizona,AZ,Apache County,Buckeye,Chinle,Track,Track,85326,623,58772825,0,33.3846295,-112.5165303,69209,300000,31366,413.710926275966
04022003,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85378,623,3677181,2937,33.6318859,-112.3316377,35059,24258,28792,694.029141667178
04022013,04,Arizona,AZ,Apache County,El Mirage,Chinle,Track,Track,85335,623,1300252,0,33.6017334,-112.3203136,62587,300000,45128,146.32890859137
04022023,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85018,623,15255642,4015,33.464555,-112.4021325,70546,59022,44830,294.948740218604
0402203,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85382,623,3332748,30221,33.6294009,-112.2828515,45443,37353,32701,1689.2022618384
04022033,04,Arizona,AZ,Apache County,Litchfield Park,Chinle,Track,Track,85340,623,4578974,9845,33.501347,-112.3261418,75997,300000,46858,471.045204378714
04022043,04,Arizona,AZ,Apache County,Litchfield Park,Chinle,Track,Track,85340,623,7737659,8777,33.4866763,-112.4005215,74862,60510,57531,499.568031513359
04022053,04,Arizona,AZ,Apache County,Goodyear,Chinle,Track,Track,85338,623,7669232,12435,33.4426194,-112.3979731,57318,300000,29297,780.3092804524
04022063,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85308,623,2602089,0,33.6315958,-112.418113,68634,59202,44211,528.303127274065
04022073,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85374,623,2673903,0,33.6311813,-112.3506875,52098,41769,41370,365.890269530962
04022083,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85379,623,2560346,6830,33.6117732,-112.3839564,68223,59930,38206,327.519316931678
04022093,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85374,623,2560329,0,33.6163815,-112.3506402,74805,74639,42339,179.752139167687
04022103,04,Arizona,AZ,Apache County,Surprise,Chinle,Track,Track,85379,623,10285062,19758,33.595581,-112.361302,94206,105508,44029,127.188029531106
04022113,04,Arizona,AZ,Apache County,El Mirage,Chinle,Track,Track,85335,623,2133079,0,33.5875768,-112.3173879,53722,48785,45775,94.6609375729015
04022123,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85031,623,2569554,0,33.5295913,-112.3500764,34126,23244,30910,372.757075743734
0402213,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85381,623,2435718,0,33.6033854,-112.2606851,41322,33544,32593,1468.39366152578
04022133,04,Arizona,AZ,Apache County,Avondale,Chinle,Track,Track,85323,602,3938541,0,33.4462357,-112.3417667,36663,44190,27720,284.518172153837
04022143,04,Arizona,AZ,Apache County,Youngtown,Chinle,Track,Track,85363,602,4013779,283181,33.6103118,-112.2784919,46831,36258,37949,1168.90802859868
04022153,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85382,623,4182254,21972,33.6272736,-112.2623302,49033,42535,36116,665.141262519653
04022163,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85306,623,2349958,9988,33.631369,-112.2099467,78406,63072,60304,466.501113470682
04022173,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85382,623,2967570,0,33.6307643,-112.2451813,97948,90254,53208,317.979871360876
04022183,04,Arizona,AZ,Apache County,El Mirage,Chinle,Track,Track,85335,623,2591702,16185,33.5916464,-112.3045197,41673,36883,31092,488.481762332333
04022193,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,60048,800,4852622,26239,33.5893833,-112.2782881,49075,36002,36263,189.594766065011
04022203,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2609055,0,33.5887966,-112.2115049,62982,300000,52955,135.496597783303
04022213,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,60048,800,2280448,9521,33.573695,-112.2632913,45412,36111,35272,388.216356511982
04022223,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2157868,1691,33.5893163,-112.2449873,59615,48725,38228,415.718629797138
0402223,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2569200,0,33.5885301,-112.228887,50209,40616,37601,1607.18343296881
04022233,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85037,623,2616802,30363,33.4994539,-112.280234,58722,54288,27925,571.475748718909
04022243,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85037,623,1297867,0,33.4870407,-112.2421267,47200,35112,37672,425.155104200441
04022253,04,Arizona,AZ,Apache County,Avondale,Chinle,Track,Track,85323,623,1860792,80425,33.4807297,-112.3036975,78317,80080,52040,302.73898616265
04022263,04,Arizona,AZ,Apache County,Chandler,Chinle,Track,Track,85286,520,3873524,7991,33.4496873,-112.3205947,69214,68132,39574,346.078008645917
04022273,04,Arizona,AZ,Apache County,Tolleson,Chinle,Track,Track,85353,623,9542937,17732,33.4082453,-112.2599089,62737,63854,37537,302.650078099121
04022283,04,Arizona,AZ,Apache County,Avondale,Chinle,Track,Track,85323,623,954054,0,33.4318212,-112.2960227,45979,36137,34815,357.215896592916
04022293,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85302,623,2487695,0,33.5745886,-112.1945475,57211,55106,34539,334.513747052734
040223,04,Arizona,AZ,Apache County,Pomerene,Chinle,Track,Track,85627,520,1670157893,848039,32.200019,-110.2836792,59980,53165,47781,851.987168798318
04022303,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85302,602,2572026,0,33.5747176,-112.1602479,43142,33063,37008,375.438162523442
04022313,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85302,623,1832032,0,33.5600973,-112.1967543,42951,34439,37514,583.115747252702
04022323,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85301,623,2631638,0,33.5457957,-112.1774088,31282,24904,31028,643.482014862967
0402233,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85037,623,1297867,0,33.4870407,-112.2421267,41141,32904,31497,873.847406430931
04022333,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2573535,0,33.5591592,-112.2464157,48369,45424,33656,385.118211391319
04022343,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85303,623,1286319,0,33.5200387,-112.2117697,30984,22629,27231,412.890304699664
04022353,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85307,623,2592216,0,33.515458,-112.2811302,57968,54131,33485,440.51343559907
04022363,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2448698,0,33.5581719,-112.2815339,52266,39258,44110,452.482185252517
04022373,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85301,623,2630303,0,33.5312702,-112.1774451,32028,22837,31595,312.886202712315
04022383,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85301,623,1275658,0,33.519177,-112.1572958,42559,300000,18205,309.298061884805
04022393,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85301,623,1259601,0,33.5130874,-112.1947392,47013,48065,25868,239.021790784385
04022403,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,2446322,0,33.6043843,-111.9344318,103743,86769,65815,174.28905975455
04022413,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,2335894,0,33.6053327,-111.9874082,48340,42836,33920,494.919184905558
04022423,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85254,602,2606852,0,33.6188319,-111.969144,100189,92369,60149,201.252376648617
0402243,04,Arizona,AZ,Apache County,Avondale,Chinle,Track,Track,85323,623,3195695,0,33.4702087,-112.2812089,62606,56445,38024,847.101272871238
04022433,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,2589035,0,33.6331998,-111.9515948,127872,104833,74446,105.888178736597
04022443,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,2499628,0,33.6193209,-112.0046826,53206,49119,30378,444.08501103305
04022453,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,810662,0,33.6368982,-112.0254119,32557,28198,21225,427.65261741209
04022463,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,4457245,0,33.6062412,-112.0255743,68279,55641,57685,323.843471699779
04022473,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85023,602,6133625,7131,33.6166417,-112.0797986,84906,91251,46740,209.254516728651
04022483,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,2462943,0,33.6326258,-112.1078795,51012,44160,32543,340.621450431371
04022493,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85023,602,1976908,0,33.6300595,-112.0756897,112139,100267,76179,170.785240762639
04022503,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85020,602,4717371,0,33.5941537,-112.0555576,76235,63024,54692,179.389987556421
04022513,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85029,602,2563951,0,33.6036114,-112.1252568,34711,24672,30892,719.475311775155
04022523,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85029,602,2582502,188,33.589357,-112.1440635,43236,44712,22464,261.283468018134
0402253,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85305,623,18953599,0,33.4006324,-112.3294874,47875,38458,36905,512.880356234642
04022533,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85051,602,1625210,10858,33.5723303,-112.1454437,59141,300000,45149,363.855621511917
04022543,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85306,623,2445665,0,33.6320319,-112.1771358,89451,85691,53050,171.619633233031
04022553,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85306,623,2576841,0,33.6179605,-112.1770946,73962,68207,40859,259.812966523039
04022563,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85304,623,2569325,2223,33.5885017,-112.1766306,75091,49478,72053,331.251809570615
04022573,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85304,623,2548116,22483,33.604454,-112.1784017,103502,300000,60935,172.223558231117
04022583,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85029,602,1486942,0,33.5891286,-112.1287875,62283,53229,48657,369.118535484587
04022593,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85020,602,1227304,23667,33.5709186,-112.0944957,28514,24354,18353,338.822838760916
04022603,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85020,602,1443266,0,33.5733812,-112.053608,30638,25986,21249,430.619117237156
04022613,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85028,602,3335039,0,33.5894838,-112.0243739,36247,25656,29339,293.884879053709
04022623,04,Arizona,AZ,Apache County,Paradise Valley,Chinle,Track,Track,85253,480,12867586,3248,33.5441689,-111.9412986,158195,174901,87846,114.852024610637
0402263,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85302,623,647196,0,33.56024,-112.1883998,28790,27582,20078,837.665186487924
04022633,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85018,602,9830948,6859,33.5344403,-111.9903854,156210,300000,81016,146.88584321301
04022643,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85020,602,2568631,0,33.560285,-112.0910906,64385,43368,59448,373.086067283674
04022653,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85051,602,1290267,0,33.5603307,-112.1299019,65738,35636,66208,263.785068914828
04022663,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85051,602,2585268,0,33.5458065,-112.1428868,68470,69627,32811,240.085626569601
04022673,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85021,602,2554734,0,33.5457403,-112.0910561,75338,300000,59932,199.992372881122
04022683,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85016,602,2494795,96106,33.5269516,-112.0379507,99390,79042,64220,177.751175945703
04022693,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85015,602,633665,0,33.5349394,-112.0953652,37367,19895,38402,372.983754106315
04022703,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85015,602,1879036,0,33.5313801,-112.1059165,31947,27336,21279,326.557727806905
04022713,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85019,602,1242404,0,33.5204471,-112.1427058,32987,23394,30442,616.113972690634
04022723,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85015,602,2575241,0,33.5168231,-112.10837,28292,16891,28442,340.840501140041
0402273,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85303,623,2565814,0,33.5450265,-112.2290633,59661,56745,40374,576.209307751184
04022733,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85012,602,2609413,0,33.5165357,-112.0737249,78584,59991,59261,377.846677197596
04022743,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85016,602,2618706,0,33.5165871,-112.0387951,34781,25634,34078,460.058565183401
04022753,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85018,480,1557172,16048,33.5002341,-111.989341,55964,44498,54239,338.955362120125
04022763,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85016,602,2597616,0,33.5023624,-112.0215697,100728,86129,70037,253.043399356027
04022773,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85014,602,1770566,9626,33.5042337,-112.0540658,55315,52319,39490,314.315844240671
04022783,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85013,602,1504391,10484,33.5054188,-112.0934517,38576,25061,30902,522.909667708306
